8463348	41.4517	-72.4650	T	Tylerville, CT
8463409	41.2733	-72.4750	T	Westbrook, Duck Island Roads, CT
8463582	41.4817	-72.5067	T	Haddam, CT
8463701	41.2683	-72.5317	T	Clinton Harbor, CT
8463827	41.5417	-72.5517	T	Maromas, CT
8463836	41.5033	-72.5533	T	Higganum Creek, CT
8464041	41.2700	-72.5900	T	Madison, CT
8464255	41.6633	-72.6300	T	Rocky Hill, CT
8464336	41.5600	-72.6450	T	Middletown, CT
8464418	41.7550	-72.6583	T	South Hartford, CT
8464445	41.2717	-72.6667	T	Guilford Harbor, CT
8464464	41.7700	-72.6683	T	Hartford, CT
8464687	41.2450	-72.7083	T	Sachem Head, CT
8465233	41.2617	-72.8183	T	Branford, Branford River, CT
8465692	41.2517	-72.9050	T	Lighthouse Point, New Haven Harbor, CT
8465705	41.2833	-72.9083	T	New Haven Harbor, New Haven Reach, CT
8466375	41.2050	-73.0417	T	Gulf Beach, CT
8466442	41.2183	-73.0550	T	Milford Harbor, CT
8466573	41.3017	-73.0717	T	Shelton, CT
8466664	41.2750	-73.0883	T	Long Hill, CT
8466791	41.1867	-73.1133	T	Sniffens Point, CT
8466797	41.2033	-73.1117	T	Stratford, I-95 bridge, CT
8467150	41.1758	-73.1840	T	BRIDGEPORT, CT
8467373	41.1567	-73.2133	T	Black Rock Harbor, CT
8467726	41.1333	-73.2833	T	Southport, Southport Harbor, CT
8468191	41.1200	-73.3683	T	SAUGATUCK, SAUGATUCK RIVER, CT
8468448	41.0967	-73.4150	T	South Norwalk, CT
8468609	41.0650	-73.4450	T	Rowayton, Fivemile River, CT
8468799	41.0383	-73.4800	T	Long Neck Point, CT
8469198	41.0383	-73.5467	T	Stamford, CT
8469549	41.0167	-73.5967	T	Cos Cob Harbor, CT
8510448	41.0733	-71.9350	T	Lake Montauk, NY
8510502	41.0750	-71.9367	T	Montauk Harbor entrance, NY
8510560	41.0483	-71.9594	T	Montauk, Fort Pond Bay, NY
8510719	41.2567	-72.0300	T	Silver Eel Pond, Fishers Island, N.Y., NY
8510884	41.2067	-72.1017	T	Little Gull Island, NY
8511171	41.0350	-72.1900	T	Threemile Harbor entrance, Gardiners Bay, NY
8511236	41.1717	-72.2050	T	Plum Gut Harbor, Plum Island, NY
8511629	41.0033	-72.2967	T	Sag Harbor, NY
8511671	41.1367	-72.3067	T	Orient, NY
8511779	40.9950	-72.3317	T	Noyack Bay, NY
8511907	41.1010	-72.3612	T	Greenport, NY
8512053	41.0950	-72.3983	T	Hashamomuck Beach, NY
8512114	41.0600	-72.4133	T	Southold, NY
8512328	40.9917	-72.4717	T	New Suffolk, NY
8512354	40.8367	-72.4800	T	Shinnecock Inlet (ocean), NY
8512451	40.8500	-72.5033	T	Ponquoque Point, NY
8512668	41.0150	-72.5617	T	Mattituck Inlet, NY
